16-2				
p	q	astrain	rstrain1	rstrain2
6304.867	3926.793	0.002886897	-0.00030355	-0.000305225
6306.215667	3912.443	0.002887695	-0.000303885	-0.000305559
6330.135667	3984.203	0.002912471	-0.000303885	-0.000305559
6334.919	3998.553	0.002911573	-0.000303885	-0.000305559
6334.067	3998.553	0.002940838	-0.000303885	-0.000305559
6328.787	3998.553	0.002940938	-0.00030355	-0.000305225
6334.422333	4012.903	0.002969305	-0.000323778	-0.000305225
6368.409	4099.023	0.002993083	-0.000324112	-0.000305559
6348.420333	4041.613	0.002967409	-0.000324112	-0.000305559
6354.055667	4055.963	0.002966511	-0.000324112	-0.000305559
6358.839	4070.313	0.002994878	-0.000324112	-0.000305559
6367.057	4113.363	0.003021549	-0.000323778	-0.000305225
6387.542333	4156.423	0.003018789	-0.000324112	-0.000325921
6377.475667	4142.063	0.003019754	-0.00030355	-0.000305225
6391.477	4170.783	0.003017891	-0.000324112	-0.000325921
6381.907	4142.073	0.003048952	-0.000324112	-0.000325921
6401.043667	4199.483	0.003074626	-0.000324112	-0.000325921
6395.760333	4199.473	0.003074725	-0.000323778	-0.000325586
6401.395667	4213.823	0.003073827	-0.000323778	-0.000325586
6405.330333	4228.183	0.003102195	-0.000323778	-0.000325586
6414.897	4256.883	0.003100399	-0.000344072	-0.000325586
6430.599	4285.593	0.003127768	-0.000324112	-0.000325921
6439.317	4314.303	0.003096707	-0.000344407	-0.000325921
6449.735667	4343.003	0.003124177	-0.000344407	-0.00034635
6444.100333	4328.653	0.00315434	-0.000344407	-0.000325921
6444.952333	4328.653	0.003125075	-0.000344407	-0.00034635
6472.803667	4414.763	0.00317825	-0.000344407	-0.00034635
6458.450333	4371.703	0.003180911	-0.000344407	-0.00034635
6463.237	4386.063	0.003180046	-0.000344407	-0.00034635
6488.009	4457.823	0.003175557	-0.000364635	-0.00034635
6487.157	4457.823	0.003204822	-0.000364635	-0.00034635
6481.873667	4457.813	0.003204922	-0.0003643	-0.000346015
6492.792333	4472.173	0.003233189	-0.000364635	-0.00034635
6482.370333	4443.463	0.00320572	-0.000364635	-0.00034635
6496.723667	4486.523	0.003232291	-0.000364635	-0.00034635
6511.077	4529.583	0.003258862	-0.000364635	-0.00034635
6544.563667	4630.043	0.003281842	-0.00038493	-0.000366711
6515.860333	4543.933	0.00328723	-0.000364635	-0.00034635
6525.427	4572.633	0.003285434	-0.000364635	-0.000366711
6520.143667	4572.623	0.003285533	-0.0003643	-0.000366377
6539.780333	4615.693	0.003312005	-0.000364635	-0.000366711
6530.210333	4586.983	0.003313801	-0.000364635	-0.000366711
6534.997	4601.343	0.003312903	-0.000364635	-0.000366711
6539.780333	4615.693	0.003312005	-0.000364635	-0.000366711
6548.847	4658.733	0.003338676	-0.000384528	-0.000366377
6544.063667	4644.383	0.003339574	-0.000384528	-0.000366377
6553.633667	4673.093	0.003367077	-0.000384528	-0.000366377
6578.050333	4730.503	0.003363385	-0.00038493	-0.000366711
6582.833667	4744.853	0.003391752	-0.00038493	-0.000366711
6587.620333	4759.213	0.003390854	-0.00038493	-0.000366711
6583.685667	4744.853	0.003391752	-0.00038493	-0.000387073
6583.189	4759.203	0.003390954	-0.000384528	-0.000386738
6587.120333	4773.553	0.003419321	-0.000384528	-0.000386738
6606.753667	4816.613	0.003416528	-0.00038493	-0.000387073
6602.325667	4816.613	0.003416628	-0.000404822	-0.000386738
6621.107	4859.673	0.003443099	-0.000405157	-0.000387073
6625.890333	4874.023	0.003471466	-0.000405157	-0.000387073
